Generation Number,Generation Time,Training Error,Testing Error,Average Size
172,24.614599677220014,0.006861119434941514,1.5752484097930661,39.54
173,24.65042826860106,0.00685823662690964,0.6138021466510079,39.92
174,24.78041032661784,0.006857585131944978,0.46142930454816755,40.18
175,24.726088803719648,0.006855352061587121,0.35494788862568233,40.58
176,24.689450192002532,0.006832180445859439,0.28358365022364024,40.7
177,24.715896533181912,0.00682873682246842,1.5868545945441697,40.68
178,24.752678588038197,0.00682558310409059,0.35491459012938364,41.0
179,24.788951522439366,0.006821439053082551,0.3549093360959631,41.66
180,24.81651531335949,0.006817025339042773,0.3549105275931431,42.0
181,24.865729319459298,0.006811877469525511,3.412958706788587,41.96
182,24.806495652599605,0.006810799421184308,2.043146683962742,42.08
183,24.893878443380945,0.006807570176028733,3.429609995080449,42.12
184,24.95177168076054,0.006800454144502698,0.4309435770555592,42.66
185,24.98963628651947,0.006798441459081352,0.4309371001861092,42.92
186,25.00859136104158,0.006793674835352801,0.4118393683754492,43.0
187,25.06063286264065,0.006792613359244721,0.46658143998412355,43.26
188,25.019748764000177,0.006786896411384283,9.508569181172092,43.36
189,24.987437714678308,0.006784584069380352,9.508565107905246,43.16
190,25.005548427658834,0.006778344957962467,9.5085749713163,43.2
191,24.979019606741513,0.006771813407486429,2.0396430814697135,43.44
192,25.01705771012088,0.0067692726773346664,2.0396336078073767,43.96
193,25.005370455840822,0.006768216652872871,2.0396313118128835,43.86
194,25.05785911268042,0.00676527292678353,2.0396305336274256,44.06
