generation_num,generation_time,fitness_min,fitness_lq,fitness_med,fitness_uq,fitness_max,fitness_std,fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,mse,rmse,r2,mae,best_size,best_solution
11,0.08032245101019253,129.89343297571372,141.03976022449655,142.88116392029895,222.50490228875688,365.6638576464711,68.26256412324514,192.94992275960314,3.0,7.0,7.0,9.0,13.0,2.4729649321321876,7.533333333333333,15.620390002916283,3.9522639085613047,0.4328506047698626,0.9785251799999999,11,"add(multiply(subtract(ARG0, 0.0476), add(-0.7157, ARG0)), multiply(ARG0, ARG0))"
12,0.08425717528634546,104.46560870680872,141.5978312181906,209.5642813214066,224.35252915942877,301.54919586744256,57.654706304732656,193.32741202726118,1.0,7.0,9.0,11.0,17.0,3.0521395046025592,8.866666666666667,21.870164576799993,4.676554776413935,0.20593207909661893,3.02235,11,"add(multiply(subtract(ARG0, 0.0476), add(ARG0, ARG0)), multiply(ARG0, ARG0))"
13,0.08665443984895216,104.3662123141286,131.36257093306568,143.13675426140753,250.97059753575914,3347.5002829999225,565.0720488682566,296.67872691812477,1.0,7.0,9.0,10.0,13.0,2.6663197831963648,8.290322580645162,22.9849856128,4.794265909688364,0.1654548518161737,3.1113299999999997,9,"add(multiply(ARG0, add(ARG0, ARG0)), multiply(ARG0, ARG0))"
14,0.08640569127626829,103.72013576170781,131.07639478935198,143.0014643235423,238.12663365906081,556.9732978202961,114.3088397184169,203.53543053555885,1.0,7.0,9.0,11.0,15.0,2.7794399004565182,9.129032258064516,22.9849856128,4.794265909688364,0.1654548518161737,3.1113299999999997,9,"add(multiply(ARG0, add(ARG0, ARG0)), multiply(ARG0, ARG0))"
15,0.08375740126617037,104.26681592144847,129.499852811826,215.68311589048895,273.2523566809077,1197.9142152239529,210.5215691755757,248.22215116974422,5.0,7.5,9.0,11.0,21.0,3.8551552786135894,9.933333333333334,22.9849856128,4.794265909688364,0.1654548518161737,3.1113299999999997,9,"add(multiply(ARG0, add(ARG0, ARG0)), multiply(ARG0, ARG0))"
16,0.08727887276482038,103.37224838732737,118.01763877208117,170.6611343330201,268.55669144949906,985.7428774002778,198.8756789219313,249.60218779688805,3.0,9.0,11.0,11.0,15.0,2.86788526076037,9.96774193548387,22.9849856128,4.794265909688364,0.1654548518161737,3.1113299999999997,9,"add(multiply(ARG0, add(ARG0, ARG0)), multiply(ARG0, ARG0))"
17,0.08614242762668844,89.91525356514613,107.36822490810069,141.13521588624064,218.80796399923355,606.8567696591192,107.63587882348465,183.4112030797922,3.0,9.0,10.0,11.0,19.0,3.037542866638538,9.8,14.522867551112498,3.8108880265775977,0.4726997503210174,2.485575,13,"add(multiply(subtract(ARG0, 0.0476), add(ARG0, ARG0)), multiply(ARG0, add(-0.7157, ARG0)))"
18,0.08517788653649783,11.37915407021505,105.13653435739954,131.37792935257903,201.88213726359876,922.7155922447616,170.30236694634468,190.40551106239553,5.0,9.0,11.0,12.0,21.0,3.851564272670787,10.935483870967742,3.0352684547323308,1.7422021853769816,0.889794642250215,0.9808319850000018,21,"add(multiply(subtract(ARG0, multiply(ARG0, ARG0)), add(-0.7157, ARG0)), multiply(ARG0, multiply(subtract(ARG0, 0.0476), multiply(ARG0, add(-0.7157, ARG0)))))"
19,0.08495845272695579,11.336030795671363,104.10071322495551,136.52113326405996,213.2286848036447,825.9490483539901,161.13834043211207,184.4078697555074,1.0,9.0,11.0,13.0,25.0,4.525336236580692,11.193548387096774,3.0352684547323308,1.7422021853769816,0.889794642250215,0.9808319850000018,21,"add(multiply(subtract(ARG0, multiply(ARG0, ARG0)), add(-0.7157, ARG0)), multiply(ARG0, multiply(subtract(ARG0, 0.0476), multiply(ARG0, add(-0.7157, ARG0)))))"
20,0.08632628526736763,11.336030795671363,106.31297770059655,161.7327626449948,245.16782660410882,1507.985997626248,263.3058289280937,236.64152577597758,3.0,9.0,13.0,15.0,21.0,4.2998707990925595,12.333333333333334,3.0352684547323308,1.7422021853769816,0.889794642250215,0.9808319850000018,21,"add(multiply(subtract(ARG0, multiply(ARG0, ARG0)), add(-0.7157, ARG0)), multiply(ARG0, multiply(subtract(ARG0, 0.0476), multiply(ARG0, add(-0.7157, ARG0)))))"
21,0.07970712559355286,11.481571847256303,136.67967558275268,202.56200982853417,257.5535737552512,2075.029751082271,502.8283128816943,378.9494726849443,3.0,9.5,13.0,16.5,25.0,5.138093031466052,13.0,3.0352684547323308,1.7422021853769816,0.889794642250215,0.9808319850000018,21,"add(multiply(subtract(ARG0, multiply(ARG0, ARG0)), add(-0.7157, ARG0)), multiply(ARG0, multiply(subtract(ARG0, 0.0476), multiply(ARG0, add(-0.7157, ARG0)))))"
22,0.08011582462144107,11.190489744086424,139.8046838633781,205.63114874456102,233.95894354081474,7052.242745039398,1234.716518629425,431.0257687035813,5.0,9.0,13.0,15.0,25.0,4.697043987682276,12.733333333333333,3.0352684547323308,1.7422021853769816,0.889794642250215,0.9808319850000018,21,"add(multiply(subtract(ARG0, multiply(ARG0, ARG0)), add(-0.7157, ARG0)), multiply(ARG0, multiply(subtract(ARG0, 0.0476), multiply(ARG0, add(-0.7157, ARG0)))))"
23,0.08451531596760953,11.22822260931215,105.29801959594677,139.60550627843764,202.18194096324294,315.63687515438903,83.86154252857449,154.87387238376755,7.0,11.0,13.0,15.0,23.0,3.758583655130195,13.258064516129032,3.0352684547323308,1.7422021853769816,0.889794642250215,0.9808319850000018,21,"add(multiply(subtract(ARG0, multiply(ARG0, ARG0)), add(-0.7157, ARG0)), multiply(ARG0, multiply(subtract(ARG0, 0.0476), multiply(ARG0, add(-0.7157, ARG0)))))"
24,0.07988073729760004,11.36837325157913,104.46023976581807,141.86187060361846,327.33853966453034,11410.144650391,2020.6983409841207,628.7413435021368,1.0,9.5,13.0,16.5,21.0,4.848367422820456,12.4,3.0352684547323308,1.7422021853769816,0.889794642250215,0.9808319850000018,21,"add(multiply(subtract(ARG0, multiply(ARG0, ARG0)), add(-0.7157, ARG0)), multiply(ARG0, multiply(subtract(ARG0, 0.0476), multiply(ARG0, add(-0.7157, ARG0)))))"
25,0.07922328969702752,11.352202023625246,104.6958628190477,202.40840500873355,290.93593240140984,8245.97755632915,2174.8693176347547,959.6194637529694,1.0,9.5,11.0,16.5,25.0,5.688585061331157,13.2,3.0352684547323308,1.7422021853769816,0.889794642250215,0.9808319850000018,21,"add(multiply(subtract(ARG0, multiply(ARG0, ARG0)), add(-0.7157, ARG0)), multiply(ARG0, multiply(subtract(ARG0, 0.0476), multiply(ARG0, add(-0.7157, ARG0)))))"
26,0.08410718615842239,11.314469158399522,119.92828419800216,204.4444562241575,291.64112324065223,2345.2021018432324,452.54306897616414,335.195367437523,5.0,11.0,11.0,16.0,21.0,4.338439852504369,13.129032258064516,3.0352684547323308,1.7422021853769816,0.889794642250215,0.9808319850000018,21,"add(multiply(subtract(ARG0, multiply(ARG0, ARG0)), add(-0.7157, ARG0)), multiply(ARG0, multiply(subtract(ARG0, 0.0476), multiply(ARG0, add(-0.7157, ARG0)))))"
27,0.08362676557410831,9.826355974477329,80.6737258135532,142.03765309139106,220.12210985117488,576.1305824901781,131.88080502613846,177.3086277227985,5.0,11.0,15.0,17.0,23.0,4.679977053760552,14.03225806451613,2.7336579247953843,1.65337773203687,0.9007455999162428,0.9736921875000002,23,"add(multiply(subtract(add(-0.7157, ARG0), multiply(ARG0, ARG0)), add(-0.7157, ARG0)), multiply(ARG0, multiply(subtract(ARG0, 0.0476), multiply(ARG0, add(-0.7157, ARG0)))))"
28,0.08622781043195715,9.601359973192567,78.56210196259458,153.34501909521197,304.163894426504,2338.214782573621,440.98668398590576,294.44920957931737,7.0,13.0,17.0,22.0,27.0,5.384681707062021,17.193548387096776,2.7336579247953843,1.65337773203687,0.9007455999162428,0.9736921875000002,23,"add(multiply(subtract(add(-0.7157, ARG0), multiply(ARG0, ARG0)), add(-0.7157, ARG0)), multiply(ARG0, multiply(subtract(ARG0, 0.0476), multiply(ARG0, add(-0.7157, ARG0)))))"
29,0.08325250427767861,9.670236300116475,83.3934095192996,136.13564869435965,281.3700259135005,7579.6180609793355,1830.5950094905284,639.1320101170253,7.0,15.0,20.0,21.0,25.0,4.944581770876976,17.866666666666667,2.7336579247953843,1.65337773203687,0.9007455999162428,0.9736921875000002,23,"add(multiply(subtract(add(-0.7157, ARG0), multiply(ARG0, ARG0)), add(-0.7157, ARG0)), multiply(ARG0, multiply(subtract(ARG0, 0.0476), multiply(ARG0, add(-0.7157, ARG0)))))"
30,0.08266990893639203,9.587584707807785,90.96090678048569,164.54094084917756,548.3292956404173,41799.67691125468,7820.520358011268,2442.6024662894883,7.0,15.0,20.0,23.0,35.0,6.702901527613911,18.933333333333334,2.7336579247953843,1.65337773203687,0.9007455999162428,0.9736921875000002,23,"add(multiply(subtract(add(-0.7157, ARG0), multiply(ARG0, ARG0)), add(-0.7157, ARG0)), multiply(ARG0, multiply(subtract(ARG0, 0.0476), multiply(ARG0, add(-0.7157, ARG0)))))"
