generation_num,generation_time,fitness_min,fitness_lq,fitness_med,fitness_uq,fitness_max,fitness_std,fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,mse,rmse,r2,mae,best_size,best_solution
14,0.012413798991914415,68.28437235850535,69.69575364851428,71.19740195208571,96.66741200651431,283.72822293422854,47.470454735951215,98.39628432905238,3.0,7.0,9.0,9.0,15.0,2.663331247391757,8.2,20.981951065112497,4.5806059713876826,0.2381815783661475,2.963925,9,"multiply(add(add(-0.1731, ARG0), add(ARG0, ARG0)), ARG0)"
15,0.012709792548362131,68.28437235850535,69.69575364851428,71.19740195208571,132.70417579137143,849.8231922199429,154.5987653792568,128.23261679802033,3.0,7.0,9.0,9.0,13.0,2.9168140788276946,8.483870967741936,20.981951065112497,4.5806059713876826,0.2381815783661475,2.963925,9,"multiply(add(add(-0.1731, ARG0), add(ARG0, ARG0)), ARG0)"
16,0.013027416403165848,68.28437235850535,69.69575364851428,69.69575364851428,71.19740195208571,132.70417579137143,16.70164249081996,77.08735890276549,5.0,7.0,9.0,9.0,13.0,1.8135294011647258,8.333333333333334,20.981951065112497,4.5806059713876826,0.2381815783661475,2.963925,9,"multiply(add(add(-0.1731, ARG0), add(ARG0, ARG0)), ARG0)"
17,0.013795861213175442,68.28437235850535,69.69575364851428,71.19740195208571,90.19801159494287,283.72822293422854,38.890774716975734,85.20296597227983,5.0,7.0,9.0,9.0,13.0,2.07657766960401,8.548387096774194,20.981951065112497,4.5806059713876826,0.2381815783661475,2.963925,9,"multiply(add(add(add(ARG0, ARG0), ARG0), -0.1731), ARG0)"
18,0.013833714235297556,68.28437235850535,69.69575364851428,77.61604806283961,92.69058784957677,367.7277198442911,62.69127649986852,102.09742415310889,3.0,7.5,9.0,10.5,15.0,2.937118769588092,8.8,20.981951065112497,4.5806059713876826,0.2381815783661475,2.963925,9,"multiply(add(add(add(ARG0, ARG0), ARG0), -0.1731), ARG0)"
19,0.01342302317572619,62.21257245947858,69.69575364851428,69.69575364851428,93.69677217761696,419.1774655538581,77.52496556118159,105.51357749981769,3.0,8.0,9.0,10.0,21.0,3.5005574106453,9.064516129032258,32.01311937805,5.65801373081137,-0.1623410997613719,3.2716000000000003,13,"multiply(add(add(-0.1731, add(add(-0.1731, ARG0), add(ARG0, ARG0))), ARG0), ARG0)"
20,0.013411638808170423,48.983848799029886,68.63721768100758,69.69575364851428,94.19986434163707,1767.980661505657,307.4119776473279,154.1145074761688,3.0,9.0,9.0,11.0,15.0,2.7880698221768654,9.6,23.07220914242274,4.803353947235488,0.16228791603120662,2.6923727800000004,15,"multiply(add(add(-0.1731, add(add(-0.1731, ARG0), add(ARG0, ARG0))), ARG0), add(-0.1731, ARG0))"
21,0.014325518913703483,48.983848799029886,69.69575364851428,85.4836601263625,132.70417579137143,254.92808504865715,49.144654615422574,103.75006200576598,5.0,7.0,11.0,13.0,15.0,3.3086145561182154,10.612903225806452,23.07220914242274,4.803353947235488,0.16228791603120662,2.6923727800000004,15,"multiply(add(add(-0.1731, add(add(-0.1731, ARG0), add(ARG0, ARG0))), ARG0), add(-0.1731, ARG0))"
22,0.014398094256871108,48.983848799029886,65.51554263805002,90.82241906662144,138.34384611873668,344.50713266605,67.06677138071831,111.40065930805608,3.0,7.0,11.0,15.0,21.0,5.199055385266008,11.258064516129032,23.07220914242274,4.803353947235488,0.16228791603120662,2.6923727800000004,15,"multiply(add(add(-0.1731, add(add(-0.1731, ARG0), add(ARG0, ARG0))), ARG0), add(-0.1731, ARG0))"
23,0.014990935197333854,47.96152276854472,61.882525180954616,69.69575364851428,116.29173819250538,269.03975424519285,54.64779249390433,95.8976286825722,5.0,9.0,13.0,15.0,21.0,4.492101983362377,12.419354838709678,22.404458625330424,4.73333483131401,0.1865327845564364,2.6379098800000005,17,"multiply(add(add(add(-0.1731, ARG0), add(ARG0, add(add(-0.059, ARG0), ARG0))), -0.1731), add(-0.1731, ARG0))"
24,0.014924621256322101,47.96152276854472,65.88206311743394,91.44429972225981,125.20827417064821,269.03975424519285,54.4222521839658,107.13135760275469,5.0,11.0,14.0,16.5,27.0,5.468698809284222,13.6,22.404458625330424,4.73333483131401,0.1865327845564364,2.6379098800000005,17,"multiply(add(add(add(-0.1731, ARG0), add(ARG0, add(add(-0.059, ARG0), ARG0))), -0.1731), add(-0.1731, ARG0))"
25,0.01559829120642986,47.96152276854472,59.54888224558127,85.4836601263625,116.29173819250538,775.4914363926572,125.74339165904428,111.15373906430642,3.0,11.0,15.0,19.0,25.0,5.002392767736809,14.483870967741936,22.404458625330424,4.73333483131401,0.1865327845564364,2.6379098800000005,17,"multiply(add(add(add(-0.1731, ARG0), add(ARG0, add(add(-0.059, ARG0), ARG0))), -0.1731), add(-0.1731, ARG0))"
26,0.01523256839870335,33.32774112549342,58.687281674648226,65.51554263805002,93.69677217761696,721.216728149572,118.55151320193917,101.21786830818986,3.0,11.0,15.0,18.0,27.0,5.942492355958428,14.096774193548388,13.121204063618398,3.6223202596703676,0.5235917318336447,2.015970000000001,19,"multiply(add(add(-0.1731, add(add(-0.1731, ARG0), -0.1731)), ARG0), add(add(-0.1731, add(add(-0.1731, ARG0), -0.1731)), ARG0))"
27,0.015895707808822657,33.32774112549342,58.227509955237515,71.23859121688426,177.8247539019109,1249.148188712654,225.03067926598223,153.1022886720533,3.0,15.0,17.0,21.0,27.0,5.966201099154767,16.933333333333334,13.121204063618398,3.6223202596703676,0.5235917318336447,2.015970000000001,19,"multiply(add(add(-0.1731, add(add(-0.1731, ARG0), -0.1731)), ARG0), add(add(-0.1731, add(add(-0.1731, ARG0), -0.1731)), ARG0))"
28,0.016242646410081996,25.62656237213681,49.597433240050876,76.48755680857678,135.81118419815508,475.20938463829117,97.32806465406624,108.22117742235616,7.0,13.0,17.0,22.0,33.0,6.215686242327496,17.451612903225808,8.606676067583225,2.933713698980053,0.687506449854312,1.7563200000000003,23,"multiply(add(add(-0.1731, add(add(-0.1731, ARG0), -0.1731)), ARG0), add(-0.1731, add(add(-0.1731, -0.1731), add(add(add(-0.1731, ARG0), -0.1731), ARG0))))"
29,0.01658816196539714,25.617318955318403,35.66274574417045,56.943609573122295,82.74474245689674,469.62495623747856,79.10733858691083,74.20066988770434,9.0,14.0,19.0,21.0,27.0,4.596519517563066,18.032258064516128,8.696687108889817,2.949014599639991,0.6842383043322388,1.7563200000000008,23,"multiply(add(add(-0.1731, add(add(-0.1731, ARG0), -0.1731)), add(-0.1731, ARG0)), add(add(-0.1731, add(add(-0.1731, add(-0.1731, ARG0)), -0.1731)), ARG0))"
30,0.016925139245045795,21.438147449759736,33.33086750803575,59.95864079144061,75.31380023919633,154.98112144257044,28.123549980352305,59.372748838351825,11.0,19.0,21.0,23.0,29.0,3.76190444828729,19.903225806451612,5.670568396009724,2.381295528910623,0.7941114507507421,1.6229250000000006,23,"multiply(add(add(add(add(-0.1731, ARG0), ARG0), add(add(-0.1731, ARG0), -0.1731)), ARG0), add(add(-0.1731, add(add(-0.1731, ARG0), -0.1731)), -0.1731))"
